work,book_n,line_n,word_n,word,lemma,appositive
Od.,16,373,5,τάδε,ὅδε,prepositive
Od.,17,78,8,τάδε,ὅδε,prepositive
Od.,17,274,7,τάδε,ὅδε,prepositive
Od.,22,49,5,τάδε,ὅδε,prepositive
W.D.,WD,826,7,τάδε,ὅδε,prepositive
Argon.,3,799,1,τῇδ’,ὅδε,prepositive
Il.,8,237,1,τῇδ’,ὅδε,prepositive
Argon.,2,1175,5,τῇδ’,ὅδε,prepositive
Il.,9,626,1,τῇδέ,ὅδε,prepositive
Argon.,2,687,1,τήνδ’,ὅδε,prepositive
Il.,22,102,3,τήνδ’,ὅδε,prepositive
Argon.,4,296,2,τήνδ’,ὅδε,prepositive
W.D.,WD,249,1,τήνδε,ὅδε,prepositive
Od.,13,238,3,τήνδε,ὅδε,prepositive
Od.,15,484,2,τήνδε,ὅδε,prepositive
Q.S.,1,363,3,τήνδε,ὅδε,prepositive
Od.,6,177,3,τήνδε,ὅδε,prepositive
Od.,6,195,3,τήνδε,ὅδε,prepositive
Od.,7,26,3,τήνδε,ὅδε,prepositive
W.D.,WD,39,3,τήνδε,ὅδε,prepositive
W.D.,WD,269,4,τήνδε,ὅδε,prepositive
Argon.,3,901,6,τήνδε,ὅδε,prepositive
W.D.,WD,80,6,τήνδε,ὅδε,prepositive
Il.,20,126,1,τῆσδε,ὅδε,prepositive
Il.,8,147,2,τόδ’,ὅδε,prepositive
Il.,15,208,2,τόδ’,ὅδε,prepositive
Il.,16,52,2,τόδ’,ὅδε,prepositive
Od.,18,274,2,τόδ’,ὅδε,prepositive
Il.,23,892,4,τόδ’,ὅδε,prepositive
Q.S.,5,232,3,τόδ’,ὅδε,prepositive
Od.,24,95,4,τόδ’,ὅδε,prepositive
Il.,1,455,6,τόδ’,ὅδε,prepositive
Il.,16,238,6,τόδ’,ὅδε,prepositive
Argon.,1,1092,4,τόδ’,ὅδε,prepositive
Il.,23,620,7,τόδ’,ὅδε,prepositive
Od.,10,287,2,τόδε,ὅδε,prepositive
Theoc.,26,37,2,τόδε,ὅδε,prepositive
Hom.Hymn,3,156,3,τόδε,ὅδε,prepositive
Il.,1,234,3,τόδε,ὅδε,prepositive
Il.,2,274,3,τόδε,ὅδε,prepositive
Od.,5,346,3,τόδε,ὅδε,prepositive
Phaen.,1,1017,3,τόδε,ὅδε,prepositive
Argon.,1,345,3,τόδε,ὅδε,prepositive
Argon.,1,1062,2,τόδε,ὅδε,prepositive
Argon.,2,713,3,τόδε,ὅδε,prepositive
Argon.,3,545,3,τόδε,ὅδε,prepositive
Argon.,4,419,4,τόδε,ὅδε,prepositive
Argon.,4,1242,4,τόδε,ὅδε,prepositive
Hom.Hymn,4,332,2,τόδε,ὅδε,prepositive
Il.,9,527,2,τόδε,ὅδε,prepositive
Il.,10,303,4,τόδε,ὅδε,prepositive
Il.,11,347,3,τόδε,ὅδε,prepositive
Il.,24,110,3,τόδε,ὅδε,prepositive
Dion.,1,475,3,τόδε,ὅδε,prepositive
Dion.,2,629,2,τόδε,ὅδε,prepositive
Dion.,5,497,2,τόδε,ὅδε,prepositive
Dion.,10,96,3,τόδε,ὅδε,prepositive
Dion.,11,123,3,τόδε,ὅδε,prepositive
Dion.,14,429,3,τόδε,ὅδε,prepositive
Dion.,17,74,3,τόδε,ὅδε,prepositive
Dion.,38,78,3,τόδε,ὅδε,prepositive
Dion.,39,46,4,τόδε,ὅδε,prepositive
Dion.,45,75,4,τόδε,ὅδε,prepositive
Dion.,47,45,3,τόδε,ὅδε,prepositive
Dion.,48,298,3,τόδε,ὅδε,prepositive
Od.,1,370,3,τόδε,ὅδε,prepositive
Od.,5,184,3,τόδε,ὅδε,prepositive
Od.,5,409,4,τόδε,ὅδε,prepositive
Od.,7,276,2,τόδε,ὅδε,prepositive
Od.,9,3,4,τόδε,ὅδε,prepositive
Od.,12,209,4,τόδε,ὅδε,prepositive
Od.,14,66,4,τόδε,ὅδε,prepositive
Od.,16,207,3,τόδε,ὅδε,prepositive
Od.,16,291,5,τόδε,ὅδε,prepositive
Od.,16,311,4,τόδε,ὅδε,prepositive
Od.,17,446,3,τόδε,ὅδε,prepositive
Od.,18,221,3,τόδε,ὅδε,prepositive
Od.,19,10,5,τόδε,ὅδε,prepositive
Od.,19,586,3,τόδε,ὅδε,prepositive
Od.,20,41,5,τόδε,ὅδε,prepositive
Od.,20,333,4,τόδε,ὅδε,prepositive
Od.,21,92,2,τόδε,ὅδε,prepositive
Od.,21,153,3,τόδε,ὅδε,prepositive
Od.,23,54,4,τόδε,ὅδε,prepositive
Od.,23,202,3,τόδε,ὅδε,prepositive
Theoc.,17,73,3,τόδε,ὅδε,prepositive
Theoc.,23,46,3,τόδε,ὅδε,prepositive
Theoc.,23,48,3,τόδε,ὅδε,prepositive
Argon.,3,1042,4,τόδε,ὅδε,prepositive
Il.,16,517,5,τόδε,ὅδε,prepositive
Il.,16,523,6,τόδε,ὅδε,prepositive
Il.,23,807,5,τόδε,ὅδε,prepositive
Il.,24,765,5,τόδε,ὅδε,prepositive
Od.,1,376,5,τόδε,ὅδε,prepositive
Od.,2,141,5,τόδε,ὅδε,prepositive
Od.,7,159,5,τόδε,ὅδε,prepositive
Od.,20,304,5,τόδε,ὅδε,prepositive
Theoc.,25,181,5,τόδε,ὅδε,prepositive
Od.,4,697,5,τόδε,ὅδε,prepositive
Theoc.,2,116,5,τόδε,ὅδε,prepositive
Hom.Hymn,4,32,4,τόδε,ὅδε,prepositive
Hom.Hymn,4,269,6,τόδε,ὅδε,prepositive
Dion.,48,512,5,τόδε,ὅδε,prepositive
Od.,2,169,6,τόδε,ὅδε,prepositive
Od.,5,208,7,τόδε,ὅδε,prepositive
Od.,20,331,5,τόδε,ὅδε,prepositive
Od.,21,231,7,τόδε,ὅδε,prepositive
Theoc.,2,50,7,τόδε,ὅδε,prepositive
Il.,7,32,4,τόδε,ὅδε,prepositive
Il.,10,39,7,τόδε,ὅδε,prepositive
Od.,14,395,8,τόδε,ὅδε,prepositive
Od.,17,105,6,τόδε,ὅδε,prepositive
Od.,18,37,6,τόδε,ὅδε,prepositive
Od.,19,579,6,τόδε,ὅδε,prepositive
Od.,21,68,6,τόδε,ὅδε,prepositive
Od.,21,77,6,τόδε,ὅδε,prepositive
Od.,21,104,5,τόδε,ὅδε,prepositive
Q.S.,9,509,6,τόδε,ὅδε,prepositive
Argon.,2,255,5,τοῖσδ’,ὅδε,prepositive
Argon.,2,1159,5,τοῖσδ’,ὅδε,prepositive
Argon.,3,484,6,τοῖσδ’,ὅδε,prepositive
Argon.,3,718,6,τοῖσδ’,ὅδε,prepositive
Od.,21,93,8,τοίσδεσι,ὅδε,prepositive
Argon.,2,1163,6,τοισίδ’,ὅδε,prepositive
Il.,3,166,4,τόνδ’,ὅδε,prepositive
Il.,5,456,4,τόνδ’,ὅδε,prepositive
Il.,22,379,3,τόνδ’,ὅδε,prepositive
Od.,2,93,4,τόνδ’,ὅδε,prepositive
Od.,16,364,4,τόνδ’,ὅδε,prepositive
Od.,24,128,3,τόνδ’,ὅδε,prepositive
Il.,4,309,1,τόνδε,ὅδε,prepositive
Od.,12,216,2,τόνδε,ὅδε,prepositive
Od.,17,219,3,τόνδε,ὅδε,prepositive
Argon.,4,374,3,τόνδε,ὅδε,prepositive
Callim.Hymn,6,98,3,τόνδε,ὅδε,prepositive
Hom.Hymn,4,336,4,τόνδε,ὅδε,prepositive
Hom.Hymn,7,17,3,τόνδε,ὅδε,prepositive
Il.,3,192,5,τόνδε,ὅδε,prepositive
Sh.,Sh.,106,4,τόνδε,ὅδε,prepositive
Argon.,2,625,3,τόνδε,ὅδε,prepositive
Argon.,3,175,4,τόνδε,ὅδε,prepositive
Od.,8,197,7,τόνδε,ὅδε,prepositive
Theoc.,5,1,6,τόνδε,ὅδε,prepositive
Od.,14,161,1,τοῦδ’,ὅδε,prepositive
Od.,15,388,1,τοῦδ’,ὅδε,prepositive
Od.,15,429,1,τοῦδ’,ὅδε,prepositive
Od.,19,306,1,τοῦδ’,ὅδε,prepositive
Od.,3,352,4,τοῦδ’,ὅδε,prepositive
Q.S.,13,344,4,τοῦδ’,ὅδε,prepositive
Argon.,1,6,4,τοῦδ’,ὅδε,prepositive
Argon.,1,703,4,τοῦδ’,ὅδε,prepositive
Argon.,2,841,5,τοῦδ’,ὅδε,prepositive
Il.,16,423,4,τοῦδ’,ὅδε,prepositive
Il.,22,383,5,τοῦδε,ὅδε,prepositive
Theoc.,25,195,8,τοῦδε,ὅδε,prepositive
Argon.,2,195,1,τούσδ’,ὅδε,prepositive
Argon.,2,1048,1,τούσδ’,ὅδε,prepositive
Il.,10,545,2,τοῦσδ’,ὅδε,prepositive
Od.,7,148,1,τούσδε,ὅδε,prepositive
Il.,5,261,5,τούσδε,ὅδε,prepositive
Argon.,3,945,1,τῷδ’,ὅδε,prepositive
Argon.,2,797,2,τῷδ’,ὅδε,prepositive
Argon.,3,538,2,τῷδ’,ὅδε,prepositive
Il.,5,219,5,τῷδ’,ὅδε,prepositive
Il.,6,354,7,τῷδ’,ὅδε,prepositive
Il.,13,485,6,τῷδ’,ὅδε,prepositive
Od.,2,317,6,τῷδ’,ὅδε,prepositive
Od.,10,271,8,τῷδ’,ὅδε,prepositive
Od.,13,61,7,τῷδ’,ὅδε,prepositive
Od.,13,228,7,τῷδ’,ὅδε,prepositive
Od.,15,260,7,τῷδ’,ὅδε,prepositive
Od.,16,99,7,τῷδ’,ὅδε,prepositive
Od.,19,598,7,τῷδ’,ὅδε,prepositive
Od.,24,511,7,τῷδ’,ὅδε,prepositive
Il.,19,110,5,τῷδε,ὅδε,prepositive
Argon.,3,386,4,τῷδε,ὅδε,prepositive
Argon.,4,278,1,τῶνδ’,ὅδε,prepositive
Od.,9,174,2,τῶνδ’,ὅδε,prepositive
Dion.,5,449,4,τὸν,ὁ,prepositive
Argon.,3,108,4,τόδε,ὅδε,prepositive
